pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name,Day Name,Day Number,Month Name,Month Number
751,330,ckn_alfredo_m,1,06-01-2015,13:27:11,16.75,16.75,Medium,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,Tuesday,3,January,1
752,330,classic_dlx_m,1,06-01-2015,13:27:11,16,16,Medium,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Tuesday,3,January,1
753,330,classic_dlx_s,1,06-01-2015,13:27:11,12,12,Regular,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Tuesday,3,January,1
754,330,five_cheese_l,1,06-01-2015,13:27:11,18.5,18.5,Large,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,Tuesday,3,January,1
755,330,four_cheese_l,2,06-01-2015,13:27:11,17.95,35.9,Large,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,Tuesday,3,January,1
756,330,hawaiian_l,1,06-01-2015,13:27:11,16.5,16.5,Large,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Tuesday,3,January,1
757,330,pep_msh_pep_l,1,06-01-2015,13:27:11,17.5,17.5,Large,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",Tuesday,3,January,1
758,330,peppr_salami_s,1,06-01-2015,13:27:11,12.5,12.5,Regular,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,Tuesday,3,January,1
759,330,sicilian_l,1,06-01-2015,13:27:11,20.25,20.25,Large,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,Tuesday,3,January,1
760,330,spicy_ital_l,1,06-01-2015,13:27:11,20.75,20.75,Large,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Tuesday,3,January,1
761,330,spicy_ital_m,1,06-01-2015,13:27:11,16.5,16.5,Medium,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Tuesday,3,January,1
762,330,spinach_fet_l,1,06-01-2015,13:27:11,20.25,20.25,Large,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,Tuesday,3,January,1
763,330,the_greek_m,1,06-01-2015,13:27:11,16,16,Medium,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,Tuesday,3,January,1
764,331,prsc_argla_m,1,06-01-2015,13:43:30,16.5,16.5,Medium,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,Tuesday,3,January,1
765,332,sicilian_m,1,06-01-2015,14:12:01,16.25,16.25,Medium,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,Tuesday,3,January,1
766,332,southw_ckn_l,1,06-01-2015,14:12:01,20.75,20.75,Large,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,Tuesday,3,January,1
767,332,thai_ckn_m,1,06-01-2015,14:12:01,16.75,16.75,Medium,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,3,January,1
768,333,ckn_alfredo_m,1,06-01-2015,14:16:36,16.75,16.75,Medium,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,Tuesday,3,January,1
769,334,calabrese_l,1,06-01-2015,14:24:18,20.25,20.25,Large,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,Tuesday,3,January,1
770,334,pepperoni_m,1,06-01-2015,14:24:18,12.5,12.5,Medium,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Tuesday,3,January,1
771,334,southw_ckn_m,1,06-01-2015,14:24:18,16.75,16.75,Medium,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,Tuesday,3,January,1
772,334,thai_ckn_l,1,06-01-2015,14:24:18,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,3,January,1
773,335,mediterraneo_l,1,06-01-2015,14:24:47,20.25,20.25,Large,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,Tuesday,3,January,1
774,336,prsc_argla_l,1,06-01-2015,14:51:41,20.75,20.75,Large,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,Tuesday,3,January,1
775,337,hawaiian_l,1,06-01-2015,15:03:12,16.5,16.5,Large,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Tuesday,3,January,1
776,337,pepperoni_l,1,06-01-2015,15:03:12,15.25,15.25,Large,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Tuesday,3,January,1
777,338,mexicana_l,1,06-01-2015,15:18:26,20.25,20.25,Large,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,Tuesday,3,January,1
778,338,thai_ckn_l,1,06-01-2015,15:18:26,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,3,January,1
779,338,the_greek_xl,1,06-01-2015,15:18:26,25.5,25.5,X-Large,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,Tuesday,3,January,1
780,339,spicy_ital_m,1,06-01-2015,15:25:13,16.5,16.5,Medium,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Tuesday,3,January,1
781,340,peppr_salami_s,1,06-01-2015,15:35:32,12.5,12.5,Regular,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,Tuesday,3,January,1
782,341,bbq_ckn_m,1,06-01-2015,15:35:47,16.75,16.75,Medium,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Tuesday,3,January,1
783,341,pepperoni_s,1,06-01-2015,15:35:47,9.75,9.75,Regular,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Tuesday,3,January,1
784,342,sicilian_l,1,06-01-2015,15:44:12,20.25,20.25,Large,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,Tuesday,3,January,1
785,342,southw_ckn_l,1,06-01-2015,15:44:12,20.75,20.75,Large,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,Tuesday,3,January,1
786,343,five_cheese_l,1,06-01-2015,15:45:37,18.5,18.5,Large,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,Tuesday,3,January,1
787,343,four_cheese_m,1,06-01-2015,15:45:37,14.75,14.75,Medium,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,Tuesday,3,January,1
788,344,ital_cpcllo_m,1,06-01-2015,16:01:11,16,16,Medium,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,Tuesday,3,January,1
789,345,peppr_salami_s,1,06-01-2015,16:01:47,12.5,12.5,Regular,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,Tuesday,3,January,1
790,345,spinach_fet_s,1,06-01-2015,16:01:47,12,12,Regular,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,Tuesday,3,January,1
791,346,green_garden_s,1,06-01-2015,16:30:00,12,12,Regular,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,Tuesday,3,January,1
792,346,hawaiian_s,1,06-01-2015,16:30:00,10.5,10.5,Regular,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Tuesday,3,January,1
793,346,ital_cpcllo_l,1,06-01-2015,16:30:00,20.5,20.5,Large,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,Tuesday,3,January,1
794,346,napolitana_s,1,06-01-2015,16:30:00,12,12,Regular,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,Tuesday,3,January,1
795,347,spinach_fet_l,1,06-01-2015,16:37:17,20.25,20.25,Large,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,Tuesday,3,January,1
796,347,thai_ckn_l,1,06-01-2015,16:37:17,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,3,January,1
797,347,veggie_veg_m,1,06-01-2015,16:37:17,16,16,Medium,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,Tuesday,3,January,1
798,348,classic_dlx_m,1,06-01-2015,16:49:12,16,16,Medium,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Tuesday,3,January,1
799,348,thai_ckn_l,1,06-01-2015,16:49:12,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,3,January,1
800,348,thai_ckn_s,1,06-01-2015,16:49:12,12.75,12.75,Regular,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,3,January,1
801,349,pepperoni_l,1,06-01-2015,17:25:58,15.25,15.25,Large,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Tuesday,3,January,1
802,350,classic_dlx_l,1,06-01-2015,17:37:05,20.5,20.5,Large,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Tuesday,3,January,1
803,350,pepperoni_m,2,06-01-2015,17:37:05,12.5,25,Medium,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Tuesday,3,January,1
804,350,spicy_ital_s,1,06-01-2015,17:37:05,12.5,12.5,Regular,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Tuesday,3,January,1
805,351,big_meat_s,1,06-01-2015,17:37:29,12,12,Regular,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Tuesday,3,January,1
806,351,hawaiian_m,1,06-01-2015,17:37:29,13.25,13.25,Medium,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Tuesday,3,January,1
807,352,big_meat_s,1,06-01-2015,17:45:48,12,12,Regular,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Tuesday,3,January,1
808,352,ital_cpcllo_l,1,06-01-2015,17:45:48,20.5,20.5,Large,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,Tuesday,3,January,1
809,353,bbq_ckn_l,1,06-01-2015,17:59:48,20.75,20.75,Large,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Tuesday,3,January,1
810,353,cali_ckn_l,1,06-01-2015,17:59:48,20.75,20.75,Large,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,Tuesday,3,January,1
811,353,prsc_argla_s,1,06-01-2015,17:59:48,12.5,12.5,Regular,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,Tuesday,3,January,1
812,354,green_garden_s,1,06-01-2015,18:01:44,12,12,Regular,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,Tuesday,3,January,1
813,354,veggie_veg_l,1,06-01-2015,18:01:44,20.25,20.25,Large,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,Tuesday,3,January,1
814,355,ckn_alfredo_m,1,06-01-2015,18:14:45,16.75,16.75,Medium,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,Tuesday,3,January,1
815,355,ital_supr_m,1,06-01-2015,18:14:45,16.5,16.5,Medium,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,Tuesday,3,January,1
816,356,ckn_alfredo_m,1,06-01-2015,18:16:05,16.75,16.75,Medium,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,Tuesday,3,January,1
817,357,cali_ckn_l,1,06-01-2015,18:27:58,20.75,20.75,Large,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,Tuesday,3,January,1
818,357,southw_ckn_s,1,06-01-2015,18:27:58,12.75,12.75,Regular,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,Tuesday,3,January,1
819,357,spinach_fet_s,1,06-01-2015,18:27:58,12,12,Regular,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,Tuesday,3,January,1
820,358,ital_supr_m,1,06-01-2015,18:30:12,16.5,16.5,Medium,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,Tuesday,3,January,1
821,359,green_garden_m,1,06-01-2015,18:33:08,16,16,Medium,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,Tuesday,3,January,1
822,359,thai_ckn_l,1,06-01-2015,18:33:08,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,3,January,1
823,360,bbq_ckn_l,1,06-01-2015,18:50:38,20.75,20.75,Large,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Tuesday,3,January,1
824,360,green_garden_s,1,06-01-2015,18:50:38,12,12,Regular,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,Tuesday,3,January,1
825,360,hawaiian_s,1,06-01-2015,18:50:38,10.5,10.5,Regular,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Tuesday,3,January,1
826,361,big_meat_s,2,06-01-2015,19:12:38,12,24,Regular,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Tuesday,3,January,1
827,361,ital_cpcllo_s,1,06-01-2015,19:12:38,12,12,Regular,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,Tuesday,3,January,1
828,362,bbq_ckn_m,1,06-01-2015,19:13:36,16.75,16.75,Medium,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Tuesday,3,January,1
829,362,mexicana_l,1,06-01-2015,19:13:36,20.25,20.25,Large,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,Tuesday,3,January,1
830,363,mediterraneo_l,1,06-01-2015,19:20:31,20.25,20.25,Large,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,Tuesday,3,January,1
831,363,mexicana_l,1,06-01-2015,19:20:31,20.25,20.25,Large,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,Tuesday,3,January,1
832,364,ital_supr_m,1,06-01-2015,19:27:24,16.5,16.5,Medium,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,Tuesday,3,January,1
833,364,the_greek_xl,1,06-01-2015,19:27:24,25.5,25.5,X-Large,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,Tuesday,3,January,1
834,365,four_cheese_m,1,06-01-2015,19:37:26,14.75,14.75,Medium,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,Tuesday,3,January,1
835,365,mediterraneo_l,1,06-01-2015,19:37:26,20.25,20.25,Large,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,Tuesday,3,January,1
836,365,pepperoni_m,1,06-01-2015,19:37:26,12.5,12.5,Medium,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Tuesday,3,January,1
837,366,ital_cpcllo_l,1,06-01-2015,20:04:20,20.5,20.5,Large,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,Tuesday,3,January,1
838,367,hawaiian_l,1,06-01-2015,20:05:12,16.5,16.5,Large,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Tuesday,3,January,1
839,367,spinach_fet_m,1,06-01-2015,20:05:12,16,16,Medium,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,Tuesday,3,January,1
840,368,spin_pesto_m,1,06-01-2015,20:28:16,16.5,16.5,Medium,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,Tuesday,3,January,1
841,368,thai_ckn_l,1,06-01-2015,20:28:16,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Tuesday,3,January,1
842,369,spinach_fet_m,1,06-01-2015,20:30:06,16,16,Medium,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,Tuesday,3,January,1
843,370,four_cheese_l,1,06-01-2015,21:02:30,17.95,17.95,Large,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,Tuesday,3,January,1
844,370,hawaiian_s,1,06-01-2015,21:02:30,10.5,10.5,Regular,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Tuesday,3,January,1
845,371,pepperoni_m,1,06-01-2015,21:15:20,12.5,12.5,Medium,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Tuesday,3,January,1
846,372,spinach_fet_s,1,06-01-2015,22:26:59,12,12,Regular,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,Tuesday,3,January,1
847,373,ckn_pesto_s,1,07-01-2015,11:45:18,12.75,12.75,Regular,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,Wednesday,4,January,1
848,373,classic_dlx_m,1,07-01-2015,11:45:18,16,16,Medium,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Wednesday,4,January,1
849,373,sicilian_l,1,07-01-2015,11:45:18,20.25,20.25,Large,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,Wednesday,4,January,1
850,374,big_meat_s,1,07-01-2015,11:55:59,12,12,Regular,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Wednesday,4,January,1
851,374,ckn_alfredo_m,1,07-01-2015,11:55:59,16.75,16.75,Medium,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,Wednesday,4,January,1
852,374,peppr_salami_s,1,07-01-2015,11:55:59,12.5,12.5,Regular,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,Wednesday,4,January,1
853,375,mexicana_m,1,07-01-2015,11:58:36,16,16,Medium,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,Wednesday,4,January,1
854,376,the_greek_xl,1,07-01-2015,12:01:17,25.5,25.5,X-Large,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,Wednesday,4,January,1
855,376,veggie_veg_l,1,07-01-2015,12:01:17,20.25,20.25,Large,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,Wednesday,4,January,1
856,377,hawaiian_m,1,07-01-2015,12:03:18,13.25,13.25,Medium,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Wednesday,4,January,1
857,377,thai_ckn_l,1,07-01-2015,12:03:18,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,4,January,1
858,378,ital_veggie_s,1,07-01-2015,12:19:37,12.75,12.75,Regular,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,Wednesday,4,January,1
859,379,thai_ckn_l,1,07-01-2015,12:25:37,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,4,January,1
860,380,calabrese_m,1,07-01-2015,12:32:10,16.25,16.25,Medium,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,Wednesday,4,January,1
861,380,cali_ckn_m,1,07-01-2015,12:32:10,16.75,16.75,Medium,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,Wednesday,4,January,1
862,381,southw_ckn_m,1,07-01-2015,12:33:06,16.75,16.75,Medium,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,Wednesday,4,January,1
863,382,thai_ckn_s,1,07-01-2015,12:33:07,12.75,12.75,Regular,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,4,January,1
864,382,veggie_veg_m,1,07-01-2015,12:33:07,16,16,Medium,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,Wednesday,4,January,1
865,383,spicy_ital_m,1,07-01-2015,12:43:59,16.5,16.5,Medium,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Wednesday,4,January,1
866,384,hawaiian_s,1,07-01-2015,12:51:46,10.5,10.5,Regular,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Wednesday,4,January,1
867,384,ital_cpcllo_m,1,07-01-2015,12:51:46,16,16,Medium,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,Wednesday,4,January,1
868,384,mediterraneo_m,1,07-01-2015,12:51:46,16,16,Medium,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,Wednesday,4,January,1
869,384,the_greek_s,1,07-01-2015,12:51:46,12,12,Regular,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,Wednesday,4,January,1
870,385,veggie_veg_l,1,07-01-2015,12:54:19,20.25,20.25,Large,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,Wednesday,4,January,1
871,386,ital_veggie_s,1,07-01-2015,12:58:16,12.75,12.75,Regular,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,Wednesday,4,January,1
872,386,soppressata_m,1,07-01-2015,12:58:16,16.5,16.5,Medium,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,Wednesday,4,January,1
873,386,thai_ckn_m,1,07-01-2015,12:58:16,16.75,16.75,Medium,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,4,January,1
874,387,bbq_ckn_s,1,07-01-2015,13:03:14,12.75,12.75,Regular,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Wednesday,4,January,1
875,387,big_meat_s,1,07-01-2015,13:03:14,12,12,Regular,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Wednesday,4,January,1
876,387,ckn_pesto_m,1,07-01-2015,13:03:14,16.75,16.75,Medium,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,Wednesday,4,January,1
877,387,five_cheese_l,1,07-01-2015,13:03:14,18.5,18.5,Large,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,Wednesday,4,January,1
